#  X_0 = X0p674487; Z_0 = Z0p015513
#  Age    M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    J-K    H-K    V-K
#  age(Gyr)= 0.001
   4.0000 1.2137217  3.7375  0.6847  3.7374  3.168  0.316  0.722  0.414  0.778  0.463  0.070  1.758
   4.0000 1.2144347  3.7333  0.6759  3.7298  3.200  0.352  0.743  0.420  0.789  0.476  0.071  1.800
   4.0000 1.2152035  3.7291  0.6691  3.7200  3.228  0.387  0.763  0.427  0.800  0.488  0.073  1.842
   4.0000 1.2160536  3.7249  0.6654  3.7070  3.249  0.423  0.782  0.435  0.812  0.500  0.074  1.884
   4.0000 1.2170180  3.7206  0.6665  3.6893  3.259  0.458  0.800  0.444  0.826  0.513  0.075  1.925
   4.0000 1.2181971  3.7164  0.6746  3.6649  3.253  0.489  0.814  0.454  0.844  0.525  0.076  1.966
   4.0000 1.2195816  3.7125  0.6915  3.6328  3.226  0.517  0.826  0.465  0.862  0.537  0.077  2.005
   4.0000 1.2211331  3.7091  0.7170  3.5943  3.176  0.542  0.836  0.475  0.879  0.548  0.078  2.040
   4.0000 1.2227957  3.7064  0.7495  3.5514  3.106  0.561  0.844  0.483  0.893  0.557  0.079  2.068
   4.0000 1.2244556  3.7042  0.7859  3.5067  3.025  0.576  0.851  0.490  0.904  0.565  0.080  2.091
   4.0000 1.2260666  3.7023  0.8242  3.4615  2.936  0.592  0.858  0.495  0.913  0.570  0.081  2.109
   4.0000 1.2276066  3.7007  0.8638  3.4162  2.843  0.606  0.865  0.499  0.919  0.574  0.082  2.123
   4.0000 1.2290687  3.6992  0.9037  3.3708  2.748  0.619  0.872  0.503  0.925  0.578  0.082  2.137
   4.0000 1.2304619  3.6978  0.9439  3.3254  2.651  0.633  0.879  0.505  0.929  0.581  0.083  2.146
   4.0000 1.2317692  3.6964  0.9841  3.2800  2.553  0.648  0.886  0.508  0.933  0.584  0.084  2.155
   4.0000 1.2329820  3.6950  1.0242  3.2346  2.456  0.663  0.893  0.510  0.937  0.587  0.084  2.165
   4.0000 1.2341016  3.6934  1.0639  3.1891  2.361  0.679  0.901  0.513  0.941  0.590  0.085  2.176
   4.0000 1.2351361  3.6919  1.1039  3.1436  2.265  0.695  0.908  0.516  0.945  0.594  0.086  2.187
   4.0000 1.2360752  3.6902  1.1428  3.0981  2.172  0.713  0.917  0.519  0.951  0.598  0.087  2.200
   4.0000 1.2369446  3.6886  1.1825  3.0525  2.078  0.730  0.925  0.522  0.955  0.601  0.087  2.212
   4.0000 1.2377393  3.6868  1.2210  3.0069  1.987  0.749  0.935  0.526  0.961  0.605  0.088  2.227
   4.0000 1.2384764  3.6851  1.2598  2.9614  1.896  0.768  0.944  0.530  0.967  0.610  0.089  2.241
   4.0000 1.2391530  3.6832  1.2981  2.9158  1.807  0.788  0.954  0.534  0.974  0.614  0.090  2.257
   4.0000 1.2397772  3.6813  1.3361  2.8703  1.719  0.810  0.964  0.539  0.981  0.619  0.091  2.275
   4.0000 1.2403589  3.6794  1.3742  2.8248  1.631  0.831  0.974  0.543  0.988  0.624  0.093  2.292
   4.0000 1.2408929  3.6774  1.4119  2.7793  1.545  0.853  0.984  0.548  0.996  0.629  0.094  2.312
   4.0000 1.2413839  3.6754  1.4495  2.7339  1.459  0.877  0.994  0.552  1.002  0.635  0.094  2.331
   4.0000 1.2418419  3.6733  1.4869  2.6885  1.374  0.902  1.005  0.555  1.009  0.640  0.095  2.352
   4.0000 1.2422691  3.6712  1.5241  2.6431  1.290  0.928  1.015  0.559  1.016  0.646  0.095  2.374
   4.0000 1.2426674  3.6691  1.5612  2.5978  1.208  0.954  1.026  0.564  1.025  0.652  0.096  2.397
   4.0000 1.2430393  3.6670  1.5980  2.5525  1.126  0.980  1.038  0.569  1.034  0.658  0.097  2.421
   4.0000 1.2433895  3.6648  1.6347  2.5073  1.046  1.007  1.049  0.575  1.044  0.665  0.098  2.445
   4.0000 1.2437134  3.6627  1.6714  2.4620  0.967  1.033  1.061  0.581  1.054  0.671  0.099  2.471
   4.0000 1.2440338  3.6604  1.7075  2.4169  0.890  1.061  1.074  0.588  1.067  0.679  0.101  2.498
   4.0000 1.2443915  3.6583  1.7444  2.3717  0.811  1.088  1.086  0.595  1.079  0.686  0.103  2.524
   4.0000 1.2449980  3.6589  1.7409  2.3779  0.816  1.081  1.083  0.593  1.075  0.683  0.102  2.516
   4.0000 1.2452763  3.6597  1.7308  2.3914  0.836  1.071  1.078  0.590  1.070  0.681  0.101  2.506
   4.0000 1.2455303  3.6575  1.7669  2.3464  0.760  1.099  1.091  0.598  1.084  0.688  0.103  2.534
   4.0000 1.2457752  3.6552  1.8027  2.3014  0.686  1.127  1.105  0.606  1.098  0.696  0.105  2.563
   4.0000 1.2460107  3.6529  1.8387  2.2564  0.612  1.155  1.118  0.615  1.114  0.704  0.108  2.593
   4.0000 1.2462282  3.6505  1.8740  2.2116  0.541  1.185  1.134  0.629  1.135  0.713  0.112  2.624
   4.0000 1.2464361  3.6482  1.9099  2.1666  0.468  1.214  1.148  0.642  1.156  0.722  0.115  2.655
   4.0000 1.2466258  3.6458  1.9449  2.1219  0.400  1.244  1.164  0.656  1.178  0.732  0.119  2.689
   4.0000 1.2468076  3.6434  1.9804  2.0771  0.331  1.273  1.178  0.668  1.198  0.741  0.123  2.722
   4.0000 1.2469758  3.6410  2.0154  2.0324  0.264  1.303  1.193  0.681  1.220  0.750  0.126  2.757
   4.0000 1.2471356  3.6386  2.0506  1.9877  0.197  1.332  1.208  0.693  1.240  0.760  0.130  2.793
   4.0000 1.2472754  3.6361  2.0855  1.9430  0.132  1.362  1.223  0.704  1.261  0.769  0.133  2.831
   4.0000 1.2474123  3.6337  2.1203  1.8984  0.068  1.392  1.238  0.716  1.282  0.778  0.136  2.869
   4.0000 1.2475414  3.6312  2.1553  1.8537  0.005  1.422  1.252  0.727  1.302  0.788  0.139  2.908
   4.0000 1.2476608  3.6287  2.1897  1.8093 -0.056  1.453  1.267  0.738  1.324  0.797  0.142  2.949
   4.0000 1.2477747  3.6262  2.2243  1.7648 -0.124  1.489  1.282  0.745  1.337  0.806  0.143  2.985
   4.0000 1.2478806  3.6237  2.2586  1.7204 -0.189  1.525  1.298  0.753  1.351  0.814  0.144  3.022
   4.0000 1.2479802  3.6212  2.2928  1.6761 -0.251  1.559  1.313  0.761  1.367  0.823  0.145  3.062
   4.0000 1.2480741  3.6186  2.3270  1.6317 -0.311  1.593  1.327  0.770  1.385  0.832  0.147  3.105
   4.0000 1.2481465  3.6160  2.3608  1.5876 -0.367  1.626  1.342  0.779  1.405  0.842  0.149  3.150
   4.0000 1.2482278  3.6135  2.3947  1.5434 -0.422  1.657  1.357  0.789  1.427  0.852  0.151  3.198
   4.0000 1.2483053  3.6109  2.4288  1.4991 -0.475  1.687  1.372  0.799  1.450  0.862  0.154  3.248
   4.0000 1.2483775  3.6083  2.4622  1.4551 -0.523  1.716  1.386  0.809  1.476  0.872  0.157  3.301
   4.0000 1.2484471  3.6057  2.4965  1.4107 -0.573  1.744  1.401  0.820  1.502  0.883  0.161  3.354
   4.0000 1.2485114  3.6031  2.5300  1.3667 -0.617  1.771  1.416  0.832  1.532  0.894  0.165  3.411
   4.0000 1.2485730  3.6005  2.5640  1.3225 -0.672  1.803  1.435  0.847  1.561  0.907  0.170  3.460
   4.0000 1.2486308  3.5979  2.5978  1.2783 -0.727  1.837  1.457  0.864  1.591  0.921  0.176  3.508
   4.0000 1.2486851  3.5953  2.6314  1.2343 -0.775  1.867  1.477  0.881  1.625  0.935  0.182  3.562
   4.0000 1.2487373  3.5928  2.6655  1.1900 -0.821  1.895  1.495  0.898  1.660  0.948  0.188  3.619
   4.0000 1.2487859  3.5901  2.6990  1.1460 -0.860  1.919  1.513  0.914  1.698  0.962  0.195  3.683
   4.0000 1.2488322  3.5875  2.7328  1.1018 -0.894  1.940  1.529  0.930  1.737  0.975  0.201  3.751
   4.0000 1.2488750  3.5848  2.7658  1.0580 -0.920  1.958  1.544  0.946  1.781  0.988  0.207  3.826
   4.0000 1.2489145  3.5820  2.7979  1.0147 -0.937  1.972  1.558  0.962  1.828  1.001  0.213  3.909
   4.0000 1.2489525  3.5793  2.8304  0.9712 -0.951  1.982  1.571  0.977  1.876  1.014  0.219  3.995
   4.0000 1.2489883  3.5765  2.8625  0.9279 -0.958  1.989  1.582  0.992  1.927  1.027  0.226  4.088
   4.0000 1.2490223  3.5736  2.8944  0.8848 -0.954  1.990  1.593  1.006  1.983  1.039  0.232  4.190
   4.0000 1.2490550  3.5709  2.9267  0.8414 -0.924  1.974  1.603  1.017  2.054  1.048  0.240  4.319
   4.0000 1.2490848  3.5679  2.9575  0.7988 -0.888  1.959  1.615  1.028  2.126  1.058  0.248  4.452
   4.0000 1.2491147  3.5652  2.9899  0.7553 -0.866  1.949  1.627  1.039  2.191  1.068  0.254  4.573
   4.0000 1.2491416  3.5622  3.0205  0.7129 -0.834  1.936  1.638  1.050  2.259  1.079  0.261  4.701
   4.0000 1.2491678  3.5593  3.0520  0.6700 -0.811  1.923  1.648  1.060  2.322  1.090  0.266  4.822
   4.0000 1.2491924  3.5564  3.0828  0.6274 -0.784  1.908  1.656  1.071  2.387  1.102  0.272  4.946
   4.0000 1.2492151  3.5533  3.1123  0.5855 -0.750  1.888  1.661  1.083  2.453  1.114  0.277  5.075
   4.0000 1.2492376  3.5503  3.1429  0.5431 -0.722  1.864  1.663  1.095  2.517  1.127  0.282  5.199
   4.0000 1.2492579  3.5472  3.1714  0.5019 -0.683  1.832  1.660  1.107  2.584  1.140  0.287  5.331
 
#  age(Gyr)= 5.000
   5.0000 0.1590882  3.5092 -2.4699  5.0964 13.242  1.336  1.529  1.247  2.691  0.858  0.262  5.006
   5.0000 0.1676315  3.5103 -2.4295  5.0830 13.120  1.330  1.523  1.241  2.675  0.857  0.260  4.981
   5.0000 0.1764649  3.5115 -2.3895  5.0702 12.996  1.323  1.516  1.233  2.656  0.856  0.257  4.954
   5.0000 0.1858106  3.5127 -2.3495  5.0575 12.872  1.316  1.510  1.226  2.638  0.855  0.255  4.926
   5.0000 0.1952119  3.5142 -2.3103  5.0454 12.745  1.307  1.503  1.217  2.616  0.854  0.252  4.893
   5.0000 0.2052026  3.5155 -2.2709  5.0332 12.619  1.299  1.496  1.208  2.596  0.853  0.249  4.861
   5.0000 0.2154926  3.5170 -2.2318  5.0214 12.492  1.291  1.490  1.200  2.573  0.853  0.246  4.827
   5.0000 0.2259909  3.5186 -2.1932  5.0098 12.365  1.281  1.482  1.190  2.550  0.852  0.243  4.791
   5.0000 0.2366507  3.5203 -2.1551  4.9984 12.237  1.271  1.475  1.181  2.525  0.852  0.240  4.754
   5.0000 0.2481810  3.5219 -2.1164  4.9866 12.113  1.262  1.468  1.173  2.503  0.852  0.236  4.723
   5.0000 0.2601279  3.5235 -2.0778  4.9749 11.991  1.253  1.461  1.166  2.482  0.851  0.232  4.693
   5.0000 0.2725063  3.5251 -2.0395  4.9635 11.870  1.243  1.453  1.158  2.461  0.851  0.228  4.663
   5.0000 0.2841421  3.5272 -2.0032  4.9535 11.741  1.232  1.448  1.147  2.432  0.850  0.223  4.616
   5.0000 0.2963250  3.5292 -1.9668  4.9436 11.611  1.222  1.444  1.136  2.402  0.848  0.219  4.566
   5.0000 0.3100257  3.5312 -1.9300  4.9344 11.479  1.213  1.442  1.125  2.372  0.847  0.215  4.515
   5.0000 0.3219447  3.5329 -1.8960  4.9235 11.360  1.205  1.441  1.115  2.346  0.846  0.211  4.470
   5.0000 0.3318168  3.5344 -1.8593  4.9059 11.237  1.199  1.442  1.107  2.323  0.845  0.208  4.429
   5.0000 0.3447619  3.5369 -1.8253  4.8984 11.093  1.188  1.445  1.091  2.281  0.843  0.205  4.351
   5.0000 0.3568503  3.5393 -1.7912  4.8889 10.947  1.177  1.450  1.074  2.237  0.841  0.202  4.270
   5.0000 0.3684735  3.5418 -1.7575  4.8789 10.795  1.167  1.458  1.056  2.190  0.838  0.200  4.181
   5.0000 0.3797064  3.5443 -1.7245  4.8692 10.640  1.156  1.467  1.037  2.140  0.836  0.199  4.084
   5.0000 0.3906570  3.5469 -1.6919  4.8595 10.506  1.151  1.466  1.021  2.100  0.834  0.197  4.017
   5.0000 0.4010260  3.5497 -1.6603  4.8501 10.376  1.148  1.465  1.006  2.061  0.832  0.194  3.953
   5.0000 0.4112568  3.5524 -1.6288  4.8406 10.249  1.147  1.462  0.992  2.024  0.829  0.192  3.893
   5.0000 0.4212705  3.5552 -1.5977  4.8310 10.128  1.150  1.459  0.979  1.989  0.827  0.190  3.840
   5.0000 0.4310321  3.5580 -1.5670  4.8216 10.012  1.155  1.454  0.967  1.956  0.825  0.188  3.792
   5.0000 0.4405915  3.5609 -1.5366  4.8123  9.902  1.164  1.449  0.956  1.927  0.823  0.185  3.752
   5.0000 0.4499745  3.5638 -1.5067  4.8031  9.799  1.177  1.442  0.947  1.900  0.821  0.183  3.720
   5.0000 0.4591739  3.5668 -1.4770  4.7941  9.704  1.194  1.434  0.939  1.877  0.819  0.180  3.697
   5.0000 0.4681809  3.5698 -1.4478  4.7853  9.617  1.215  1.425  0.934  1.858  0.817  0.176  3.684
   5.0000 0.4770217  3.5728 -1.4190  4.7766  9.539  1.242  1.414  0.931  1.844  0.815  0.173  3.682
   5.0000 0.4857294  3.5758 -1.3904  4.7682  9.447  1.258  1.406  0.924  1.823  0.813  0.169  3.658
   5.0000 0.4943074  3.5789 -1.3622  4.7598  9.341  1.266  1.398  0.915  1.797  0.810  0.165  3.611
   5.0000 0.5027966  3.5820 -1.3342  4.7516  9.235  1.273  1.391  0.906  1.771  0.807  0.162  3.563
   5.0000 0.5111871  3.5851 -1.3065  4.7436  9.130  1.279  1.383  0.898  1.746  0.804  0.158  3.513
   5.0000 0.5195050  3.5883 -1.2789  4.7357  9.025  1.285  1.375  0.889  1.721  0.800  0.154  3.463
   5.0000 0.5277887  3.5914 -1.2516  4.7278  8.920  1.289  1.366  0.881  1.698  0.796  0.150  3.410
   5.0000 0.5360080  3.5946 -1.2243  4.7200  8.815  1.293  1.357  0.874  1.675  0.792  0.146  3.357
   5.0000 0.5441077  3.5978 -1.1975  4.7125  8.711  1.297  1.348  0.866  1.653  0.788  0.141  3.301
   5.0000 0.5520985  3.6011 -1.1710  4.7052  8.607  1.299  1.338  0.859  1.632  0.784  0.137  3.244
   5.0000 0.5599305  3.6043 -1.1449  4.6984  8.508  1.299  1.327  0.849  1.605  0.779  0.133  3.196
   5.0000 0.5676107  3.6076 -1.1193  4.6918  8.413  1.298  1.316  0.836  1.575  0.773  0.129  3.154
   5.0000 0.5751279  3.6110 -1.0941  4.6857  8.319  1.295  1.304  0.823  1.544  0.767  0.125  3.113
   5.0000 0.5824178  3.6143 -1.0695  4.6801  8.229  1.290  1.292  0.808  1.511  0.761  0.121  3.074
   5.0000 0.5894811  3.6178 -1.0456  4.6751  8.141  1.283  1.279  0.793  1.476  0.754  0.118  3.037
   5.0000 0.5963708  3.6212 -1.0222  4.6706  8.055  1.274  1.266  0.776  1.440  0.747  0.114  3.003
   5.0000 0.6031224  3.6247 -0.9992  4.6665  7.972  1.263  1.251  0.758  1.403  0.739  0.111  2.971
   5.0000 0.6097101  3.6282 -0.9767  4.6628  7.892  1.250  1.237  0.739  1.364  0.730  0.108  2.941
   5.0000 0.6162285  3.6318 -0.9545  4.6593  7.811  1.238  1.223  0.725  1.333  0.724  0.106  2.906
   5.0000 0.6227696  3.6353 -0.9323  4.6559  7.730  1.225  1.209  0.711  1.304  0.717  0.104  2.870
   5.0000 0.6293197  3.6389 -0.9102  4.6525  7.651  1.210  1.194  0.698  1.276  0.711  0.102  2.836
   5.0000 0.6358429  3.6424 -0.8882  4.6492  7.573  1.194  1.180  0.686  1.250  0.705  0.101  2.802
   5.0000 0.6423080  3.6460 -0.8665  4.6462  7.497  1.176  1.165  0.674  1.225  0.700  0.101  2.769
   5.0000 0.6486914  3.6496 -0.8450  4.6434  7.422  1.157  1.150  0.663  1.201  0.694  0.100  2.736
   5.0000 0.6550615  3.6532 -0.8237  4.6407  7.349  1.136  1.135  0.652  1.179  0.688  0.100  2.705
   5.0000 0.6614993  3.6568 -0.8023  4.6379  7.270  1.112  1.117  0.638  1.152  0.681  0.099  2.664
   5.0000 0.6680160  3.6603 -0.7808  4.6350  7.190  1.086  1.099  0.624  1.124  0.672  0.098  2.620
   5.0000 0.6745772  3.6639 -0.7593  4.6320  7.109  1.058  1.080  0.608  1.095  0.663  0.097  2.575
   5.0000 0.6811583  3.6675 -0.7378  4.6291  7.028  1.028  1.060  0.593  1.066  0.654  0.095  2.527
   5.0000 0.6877397  3.6711 -0.7164  4.6262  6.946  0.996  1.039  0.577  1.037  0.644  0.094  2.478
   5.0000 0.6943717  3.6747 -0.6949  4.6232  6.864  0.962  1.017  0.560  1.008  0.634  0.093  2.426
   5.0000 0.7011132  3.6783 -0.6733  4.6201  6.783  0.926  0.996  0.545  0.982  0.624  0.091  2.376
   5.0000 0.7079858  3.6818 -0.6514  4.6167  6.707  0.890  0.977  0.533  0.961  0.614  0.090  2.332
   5.0000 0.7149590  3.6854 -0.6293  4.6131  6.631  0.852  0.959  0.522  0.943  0.604  0.088  2.287
   5.0000 0.7220013  3.6889 -0.6072  4.6093  6.557  0.812  0.940  0.512  0.927  0.594  0.086  2.244
   5.0000 0.7291563  3.6924 -0.5848  4.6054  6.483  0.771  0.922  0.503  0.913  0.583  0.085  2.201
   5.0000 0.7362818  3.6960 -0.5626  4.6015  6.411  0.727  0.904  0.495  0.901  0.573  0.083  2.158
   5.0000 0.7432071  3.6996 -0.5409  4.5982  6.342  0.683  0.886  0.487  0.891  0.563  0.081  2.116
   5.0000 0.7499032  3.7032 -0.5198  4.5955  6.276  0.644  0.868  0.479  0.879  0.554  0.080  2.080
   5.0000 0.7567088  3.7068 -0.4985  4.5925  6.211  0.605  0.850  0.472  0.867  0.547  0.078  2.047
   5.0000 0.7639735  3.7103 -0.4762  4.5884  6.145  0.567  0.833  0.465  0.857  0.539  0.077  2.016
   5.0000 0.7716996  3.7138 -0.4528  4.5833  6.078  0.531  0.817  0.459  0.848  0.533  0.076  1.989
   5.0000 0.7796025  3.7172 -0.4290  4.5776  6.012  0.495  0.801  0.454  0.840  0.527  0.075  1.964
   5.0000 0.7875289  3.7206 -0.4052  4.5719  5.946  0.459  0.786  0.449  0.833  0.522  0.073  1.940
   5.0000 0.7955722  3.7240 -0.3811  4.5659  5.877  0.426  0.770  0.443  0.823  0.513  0.072  1.907
   5.0000 0.8037040  3.7274 -0.3568  4.5597  5.807  0.395  0.755  0.436  0.813  0.503  0.071  1.874
   5.0000 0.8119123  3.7308 -0.3324  4.5532  5.736  0.364  0.741  0.430  0.803  0.493  0.070  1.840
   5.0000 0.8202627  3.7342 -0.3076  4.5464  5.665  0.335  0.726  0.423  0.793  0.482  0.069  1.805
   5.0000 0.8288371  3.7375 -0.2823  4.5388  5.593  0.308  0.712  0.417  0.784  0.471  0.067  1.770
   5.0000 0.8375777  3.7408 -0.2565  4.5308  5.520  0.281  0.699  0.411  0.773  0.459  0.066  1.734
   5.0000 0.8464241  3.7441 -0.2305  4.5224  5.446  0.254  0.685  0.403  0.762  0.449  0.064  1.701
   5.0000 0.8554128  3.7473 -0.2041  4.5135  5.372  0.227  0.671  0.396  0.749  0.438  0.062  1.667
   5.0000 0.8645533  3.7505 -0.1773  4.5041  5.297  0.201  0.657  0.389  0.737  0.427  0.060  1.634
   5.0000 0.8738660  3.7537 -0.1500  4.4942  5.222  0.176  0.644  0.381  0.723  0.417  0.058  1.601
   5.0000 0.8834073  3.7568 -0.1220  4.4834  5.145  0.151  0.630  0.373  0.710  0.406  0.055  1.569
   5.0000 0.8931968  3.7598 -0.0934  4.4717  5.066  0.128  0.618  0.366  0.696  0.396  0.053  1.538
   5.0000 0.9031723  3.7628 -0.0642  4.4593  4.988  0.110  0.606  0.359  0.684  0.388  0.052  1.512
   5.0000 0.9133374  3.7658 -0.0344  4.4461  4.908  0.094  0.595  0.353  0.673  0.382  0.051  1.489
   5.0000 0.9237140  3.7686 -0.0039  4.4320  4.828  0.081  0.585  0.346  0.662  0.375  0.051  1.468
   5.0000 0.9342928  3.7714  0.0272  4.4169  4.746  0.069  0.575  0.340  0.651  0.370  0.050  1.449
   5.0000 0.9450933  3.7741  0.0591  4.4009  4.663  0.059  0.565  0.334  0.640  0.365  0.051  1.432
   5.0000 0.9561531  3.7767  0.0918  4.3836  4.579  0.051  0.556  0.329  0.630  0.361  0.051  1.418
   5.0000 0.9675321  3.7792  0.1255  4.3649  4.491  0.044  0.548  0.324  0.621  0.357  0.051  1.401
   5.0000 0.9793100  3.7815  0.1603  4.3447  4.400  0.037  0.539  0.319  0.612  0.351  0.051  1.380
   5.0000 0.9917749  3.7836  0.1964  4.3225  4.306  0.030  0.532  0.314  0.604  0.346  0.050  1.361
   5.0000 1.0052432  3.7854  0.2341  4.2977  4.209  0.025  0.525  0.311  0.597  0.341  0.050  1.344
   5.0000 1.0191006  3.7869  0.2733  4.2703  4.109  0.020  0.519  0.307  0.591  0.337  0.050  1.329
   5.0000 1.0319689  3.7882  0.3128  4.2417  4.007  0.016  0.514  0.304  0.586  0.333  0.049  1.316
   5.0000 1.0444137  3.7893  0.3530  4.2112  3.905  0.013  0.509  0.302  0.582  0.330  0.049  1.304
   5.0000 1.0565217  3.7902  0.3940  4.1786  3.801  0.010  0.505  0.300  0.579  0.328  0.049  1.295
   5.0000 1.0683475  3.7906  0.4355  4.1437  3.697  0.009  0.502  0.299  0.577  0.327  0.049  1.290
   5.0000 1.0796536  3.7905  0.4772  4.1060  3.593  0.010  0.502  0.299  0.577  0.327  0.049  1.291
   5.0000 1.0906411  3.7898  0.5184  4.0664  3.490  0.014  0.504  0.300  0.579  0.329  0.050  1.298
   5.0000 1.1006504  3.7881  0.5567  4.0255  3.397  0.021  0.510  0.304  0.585  0.333  0.051  1.314
   5.0000 1.1091263  3.7856  0.5899  3.9855  3.317  0.031  0.519  0.309  0.594  0.339  0.052  1.338
   5.0000 1.1159343  3.7824  0.6167  3.9486  3.254  0.044  0.531  0.315  0.606  0.347  0.053  1.367
   5.0000 1.1211029  3.7787  0.6359  3.9166  3.212  0.058  0.545  0.323  0.620  0.356  0.055  1.399
   5.0000 1.1249157  3.7747  0.6479  3.8900  3.186  0.070  0.560  0.332  0.636  0.361  0.054  1.422
   5.0000 1.1277439  3.7706  0.6542  3.8683  3.175  0.085  0.575  0.341  0.652  0.368  0.054  1.448
   5.0000 1.1298937  3.7664  0.6560  3.8506  3.176  0.103  0.591  0.350  0.668  0.376  0.054  1.477
   5.0000 1.1315512  3.7622  0.6545  3.8361  3.187  0.124  0.608  0.359  0.685  0.386  0.055  1.510
   5.0000 1.1328962  3.7581  0.6504  3.8240  3.206  0.150  0.625  0.369  0.702  0.398  0.058  1.548
   5.0000 1.1340246  3.7539  0.6446  3.8138  3.230  0.180  0.644  0.379  0.720  0.411  0.061  1.591
   5.0000 1.1349983  3.7498  0.6375  3.8047  3.258  0.211  0.662  0.389  0.737  0.425  0.064  1.633
   5.0000 1.1358893  3.7457  0.6296  3.7966  3.288  0.242  0.680  0.398  0.753  0.438  0.066  1.676
   5.0000 1.1366944  3.7416  0.6216  3.7885  3.318  0.274  0.699  0.407  0.768  0.451  0.068  1.717
   5.0000 1.1374903  3.7375  0.6136  3.7804  3.347  0.308  0.719  0.414  0.779  0.464  0.070  1.759
   5.0000 1.1382365  3.7334  0.6065  3.7713  3.375  0.343  0.740  0.420  0.789  0.477  0.071  1.801
   5.0000 1.1390430  3.7292  0.6007  3.7608  3.400  0.379  0.760  0.427  0.800  0.489  0.073  1.842
   5.0000 1.1398427  3.7251  0.5971  3.7481  3.420  0.415  0.779  0.434  0.812  0.501  0.074  1.882
   5.0000 1.1407596  3.7209  0.5970  3.7318  3.432  0.450  0.797  0.443  0.825  0.513  0.075  1.923
   5.0000 1.1417840  3.7168  0.6019  3.7108  3.434  0.483  0.811  0.453  0.842  0.524  0.076  1.962
   5.0000 1.1429840  3.7128  0.6139  3.6832  3.418  0.513  0.824  0.463  0.859  0.536  0.077  2.001
   5.0000 1.1444016  3.7092  0.6351  3.6482  3.379  0.540  0.836  0.473  0.876  0.547  0.078  2.037
   5.0000 1.1459145  3.7061  0.6637  3.6080  3.321  0.562  0.845  0.482  0.891  0.557  0.079  2.068
   5.0000 1.1474681  3.7037  0.6978  3.5649  3.246  0.579  0.853  0.490  0.904  0.565  0.080  2.093
   5.0000 1.1489825  3.7018  0.7346  3.5207  3.162  0.593  0.858  0.496  0.914  0.572  0.081  2.114
   5.0000 1.1504353  3.7001  0.7730  3.4763  3.073  0.606  0.864  0.501  0.922  0.577  0.082  2.130
   5.0000 1.1518132  3.6987  0.8122  3.4318  2.980  0.620  0.871  0.504  0.927  0.581  0.082  2.142
   5.0000 1.1531258  3.6973  0.8517  3.3874  2.883  0.634  0.878  0.506  0.931  0.584  0.083  2.151
   5.0000 1.1543712  3.6960  0.8914  3.3429  2.787  0.647  0.884  0.509  0.934  0.586  0.084  2.159
   5.0000 1.1555404  3.6947  0.9312  3.2985  2.690  0.661  0.891  0.511  0.938  0.589  0.084  2.168
   5.0000 1.1566286  3.6934  0.9709  3.2540  2.594  0.674  0.898  0.513  0.941  0.591  0.085  2.177
   5.0000 1.1576305  3.6920  1.0100  3.2094  2.500  0.690  0.905  0.516  0.945  0.595  0.086  2.188
   5.0000 1.1585668  3.6906  1.0497  3.1648  2.404  0.704  0.912  0.519  0.949  0.598  0.086  2.197
   5.0000 1.1594186  3.6891  1.0885  3.1201  2.312  0.720  0.920  0.522  0.954  0.601  0.087  2.209
   5.0000 1.1602049  3.6876  1.1274  3.0754  2.219  0.737  0.928  0.525  0.959  0.605  0.088  2.222
