#  X_0 = X0p602357; Z_0 = Z0p027643
#  Age    M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    J-K    H-K    V-K
#  age(Gyr)= 0.001
   6.0000 1.0430912  3.7069  0.5089  3.7251  3.723  0.752  0.955  0.490  0.913  0.567  0.087  2.080
   6.0000 1.0441534  3.7033  0.5285  3.6914  3.690  0.792  0.973  0.499  0.930  0.580  0.089  2.120
   6.0000 1.0452881  3.7002  0.5558  3.6523  3.635  0.828  0.990  0.507  0.944  0.590  0.091  2.155
   6.0000 1.0464344  3.6977  0.5884  3.6101  3.566  0.858  1.003  0.513  0.956  0.598  0.092  2.183
   6.0000 1.0475458  3.6956  0.6237  3.5668  3.487  0.883  1.015  0.519  0.965  0.606  0.093  2.208
   6.0000 1.0486195  3.6938  0.6611  3.5229  3.402  0.905  1.025  0.523  0.973  0.612  0.094  2.228
   6.0000 1.0496323  3.6922  0.6990  3.4789  3.315  0.924  1.034  0.527  0.981  0.617  0.095  2.247
   6.0000 1.0505943  3.6908  0.7377  3.4350  3.225  0.941  1.042  0.530  0.987  0.622  0.096  2.263
   6.0000 1.0514947  3.6894  0.7764  3.3910  3.135  0.958  1.050  0.533  0.994  0.627  0.096  2.279
   6.0000 1.0523545  3.6881  0.8155  3.3470  3.043  0.974  1.057  0.536  0.999  0.632  0.097  2.294
   6.0000 1.0531547  3.6866  0.8540  3.3030  2.954  0.991  1.065  0.539  1.006  0.637  0.098  2.311
   6.0000 1.0539094  3.6853  0.8931  3.2590  2.863  1.006  1.072  0.542  1.011  0.642  0.099  2.326
   6.0000 1.0546006  3.6838  0.9313  3.2149  2.775  1.025  1.080  0.546  1.019  0.647  0.100  2.344
   6.0000 1.0552450  3.6823  0.9697  3.1708  2.687  1.042  1.088  0.550  1.026  0.653  0.100  2.362
   6.0000 1.0558407  3.6807  1.0079  3.1267  2.600  1.060  1.097  0.554  1.033  0.658  0.101  2.381
   6.0000 1.0563893  3.6791  1.0456  3.0825  2.514  1.080  1.106  0.558  1.041  0.665  0.102  2.401
   6.0000 1.0568962  3.6774  1.0834  3.0384  2.428  1.099  1.115  0.562  1.049  0.671  0.102  2.422
   6.0000 1.0573636  3.6757  1.1208  2.9942  2.344  1.118  1.124  0.567  1.058  0.677  0.103  2.443
   6.0000 1.0577896  3.6739  1.1576  2.9502  2.262  1.138  1.134  0.572  1.067  0.683  0.104  2.466
   6.0000 1.0581851  3.6721  1.1949  2.9060  2.179  1.157  1.144  0.576  1.076  0.690  0.106  2.488
   6.0000 1.0585481  3.6702  1.2312  2.8621  2.100  1.178  1.155  0.582  1.086  0.697  0.107  2.512
   6.0000 1.0588882  3.6683  1.2679  2.8181  2.020  1.197  1.166  0.587  1.096  0.703  0.108  2.536
   6.0000 1.0592040  3.6663  1.3043  2.7741  1.941  1.217  1.176  0.592  1.106  0.710  0.109  2.560
   6.0000 1.0594943  3.6643  1.3400  2.7303  1.865  1.237  1.187  0.597  1.116  0.717  0.110  2.586
   6.0000 1.0597690  3.6623  1.3762  2.6863  1.787  1.256  1.197  0.603  1.127  0.724  0.111  2.611
   6.0000 1.0600203  3.6602  1.4116  2.6426  1.712  1.276  1.208  0.609  1.138  0.731  0.113  2.637
   6.0000 1.0602556  3.6581  1.4472  2.5987  1.637  1.296  1.219  0.615  1.149  0.738  0.114  2.663
   6.0000 1.0604794  3.6560  1.4827  2.5550  1.562  1.316  1.230  0.621  1.160  0.745  0.115  2.690
   6.0000 1.0606901  3.6539  1.5178  2.5113  1.490  1.336  1.242  0.627  1.172  0.752  0.117  2.719
   6.0000 1.0608927  3.6518  1.5531  2.4676  1.417  1.355  1.253  0.634  1.184  0.760  0.118  2.747
   6.0000 1.0610936  3.6496  1.5880  2.4240  1.346  1.374  1.265  0.640  1.196  0.767  0.120  2.776
   6.0000 1.0613217  3.6474  1.6230  2.3804  1.275  1.393  1.276  0.647  1.209  0.775  0.121  2.805
   6.0000 1.0617412  3.6487  1.6110  2.3978  1.295  1.382  1.270  0.643  1.201  0.771  0.120  2.788
   6.0000 1.0619311  3.6477  1.6283  2.3767  1.259  1.390  1.275  0.646  1.207  0.774  0.121  2.801
   6.0000 1.0620798  3.6455  1.6631  2.3331  1.189  1.409  1.286  0.653  1.220  0.781  0.122  2.830
   6.0000 1.0622232  3.6432  1.6972  2.2899  1.122  1.430  1.299  0.660  1.234  0.790  0.124  2.862
   6.0000 1.0623629  3.6411  1.7323  2.2462  1.051  1.449  1.311  0.667  1.247  0.797  0.126  2.892
   6.0000 1.0624907  3.6387  1.7661  2.2030  0.985  1.470  1.324  0.674  1.262  0.805  0.127  2.925
   6.0000 1.0626140  3.6365  1.8008  2.1595  0.916  1.489  1.335  0.681  1.275  0.813  0.129  2.956
   6.0000 1.0627274  3.6341  1.8348  2.1162  0.849  1.508  1.347  0.688  1.290  0.820  0.130  2.988
   6.0000 1.0628347  3.6318  1.8690  2.0729  0.782  1.527  1.359  0.695  1.304  0.828  0.132  3.019
   6.0000 1.0629357  3.6296  1.9033  2.0295  0.714  1.546  1.370  0.702  1.318  0.836  0.133  3.051
   6.0000 1.0630287  3.6272  1.9371  1.9863  0.648  1.563  1.382  0.709  1.333  0.843  0.135  3.082
   6.0000 1.0631175  3.6249  1.9714  1.9429  0.580  1.579  1.393  0.716  1.346  0.850  0.137  3.111
   6.0000 1.0631997  3.6225  2.0050  1.8998  0.515  1.595  1.404  0.723  1.361  0.858  0.139  3.142
   6.0000 1.0632777  3.6202  2.0390  1.8565  0.448  1.612  1.414  0.730  1.376  0.865  0.140  3.173
   6.0000 1.0633479  3.6178  2.0725  1.8134  0.382  1.629  1.425  0.737  1.391  0.872  0.142  3.205
   6.0000 1.0634136  3.6154  2.1062  1.7703  0.315  1.646  1.436  0.744  1.407  0.878  0.144  3.237
   6.0000 1.0634770  3.6130  2.1397  1.7272  0.248  1.663  1.446  0.752  1.423  0.886  0.146  3.271
   6.0000 1.0635362  3.6106  2.1732  1.6841  0.182  1.681  1.457  0.759  1.440  0.894  0.148  3.305
   6.0000 1.0635919  3.6082  2.2064  1.6411  0.116  1.698  1.468  0.767  1.457  0.903  0.150  3.341
   6.0000 1.0636447  3.6058  2.2397  1.5981  0.051  1.714  1.479  0.775  1.475  0.910  0.152  3.376
   6.0000 1.0636941  3.6033  2.2726  1.5553 -0.011  1.731  1.490  0.783  1.494  0.918  0.154  3.413
   6.0000 1.0637408  3.6008  2.3055  1.5125 -0.071  1.748  1.501  0.791  1.513  0.926  0.155  3.451
   6.0000 1.0637817  3.5983  2.3379  1.4699 -0.128  1.764  1.511  0.800  1.534  0.934  0.158  3.491
   6.0000 1.0638171  3.5957  2.3701  1.4275 -0.181  1.779  1.521  0.808  1.556  0.943  0.160  3.534
   6.0000 1.0638551  3.5931  2.4023  1.3850 -0.232  1.795  1.532  0.818  1.579  0.952  0.163  3.579
   6.0000 1.0638908  3.5905  2.4340  1.3428 -0.278  1.811  1.543  0.829  1.606  0.962  0.166  3.629
   6.0000 1.0639247  3.5879  2.4659  1.3004 -0.322  1.826  1.553  0.840  1.634  0.973  0.169  3.681
   6.0000 1.0639558  3.5851  2.4967  1.2587 -0.358  1.841  1.564  0.852  1.666  0.985  0.172  3.740
   6.0000 1.0639863  3.5825  2.5287  1.2164 -0.396  1.856  1.573  0.864  1.700  0.996  0.176  3.803
   6.0000 1.0640142  3.5798  2.5594  1.1747 -0.425  1.870  1.583  0.877  1.738  1.008  0.180  3.873
   6.0000 1.0640411  3.5771  2.5908  1.1326 -0.453  1.883  1.592  0.890  1.779  1.020  0.183  3.947
   6.0000 1.0640667  3.5745  2.6222  1.0906 -0.476  1.893  1.600  0.903  1.821  1.033  0.187  4.022
   6.0000 1.0640902  3.5717  2.6525  1.0491 -0.489  1.901  1.606  0.917  1.865  1.044  0.191  4.101
   6.0000 1.0641139  3.5691  2.6846  1.0067 -0.509  1.908  1.612  0.929  1.908  1.054  0.195  4.176
   6.0000 1.0641352  3.5663  2.7150  0.9652 -0.516  1.912  1.617  0.944  1.957  1.066  0.199  4.261
   6.0000 1.0641560  3.5636  2.7463  0.9232 -0.528  1.915  1.621  0.958  2.005  1.075  0.203  4.342
   6.0000 1.0641746  3.5607  2.7758  0.8822 -0.528  1.913  1.623  0.974  2.060  1.086  0.208  4.434
   6.0000 1.0641923  3.5578  2.8050  0.8414 -0.520  1.907  1.623  0.991  2.119  1.096  0.213  4.534
   6.0000 1.0642091  3.5549  2.8339  0.8007 -0.505  1.895  1.622  1.010  2.185  1.106  0.218  4.641
   6.0000 1.0642253  3.5520  2.8631  0.7599 -0.487  1.871  1.618  1.032  2.257  1.116  0.224  4.757
   6.0000 1.0642398  3.5489  2.8904  0.7202 -0.457  1.840  1.612  1.054  2.329  1.125  0.230  4.871
   6.0000 1.0642548  3.5460  2.9199  0.6793 -0.423  1.780  1.600  1.085  2.426  1.134  0.237  5.021
   6.0000 1.0642685  3.5430  2.9480  0.6391 -0.362  1.734  1.591  1.113  2.513  1.143  0.245  5.157
   6.0000 1.0642814  3.5399  2.9754  0.5994 -0.292  1.678  1.580  1.146  2.608  1.152  0.252  5.305
   6.0000 1.0642942  3.5370  3.0040  0.5589 -0.226  1.618  1.567  1.182  2.705  1.160  0.260  5.455
   6.0000 1.0643056  3.5338  3.0305  0.5198 -0.141  1.549  1.555  1.223  2.812  1.168  0.269  5.622
   6.0000 1.0643164  3.5306  3.0567  0.4809 -0.051  1.479  1.543  1.267  2.921  1.176  0.278  5.792
   6.0000 1.0643272  3.5275  3.0839  0.4414  0.033  1.414  1.533  1.313  3.027  1.184  0.286  5.959
   6.0000 1.0643374  3.5244  3.1104  0.4022  0.120  1.351  1.526  1.360  3.132  1.192  0.296  6.127
   6.0000 1.0643466  3.5211  3.1352  0.3643  0.216  1.291  1.520  1.409  3.238  1.200  0.306  6.301
   6.0000 1.0643569  3.5182  3.1640  0.3237  0.283  1.243  1.517  1.454  3.330  1.208  0.315  6.454
 
#  age(Gyr)= 7.000
   7.0000 0.1584059  3.5020 -2.4750  5.0706 13.205  1.133  1.596  1.163  2.715  0.894  0.240  4.956
   7.0000 0.1668600  3.5028 -2.4350  5.0566 13.092  1.132  1.593  1.158  2.701  0.895  0.239  4.937
   7.0000 0.1754207  3.5039 -2.3956  5.0431 12.977  1.130  1.590  1.153  2.683  0.896  0.238  4.914
   7.0000 0.1841158  3.5051 -2.3568  5.0305 12.862  1.129  1.586  1.147  2.664  0.896  0.236  4.887
   7.0000 0.1932135  3.5064 -2.3180  5.0176 12.747  1.128  1.582  1.141  2.646  0.897  0.235  4.863
   7.0000 0.2026203  3.5077 -2.2794  5.0050 12.631  1.127  1.579  1.136  2.629  0.898  0.234  4.841
   7.0000 0.2121978  3.5092 -2.2414  4.9929 12.515  1.128  1.576  1.132  2.613  0.898  0.232  4.819
   7.0000 0.2227659  3.5104 -2.2026  4.9802 12.401  1.130  1.575  1.128  2.602  0.898  0.231  4.804
   7.0000 0.2325124  3.5122 -2.1661  4.9694 12.284  1.132  1.572  1.124  2.584  0.898  0.230  4.780
   7.0000 0.2447171  3.5135 -2.1273  4.9580 12.169  1.133  1.570  1.120  2.571  0.899  0.228  4.762
   7.0000 0.2559469  3.5152 -2.0899  4.9467 12.051  1.135  1.567  1.114  2.551  0.899  0.227  4.735
   7.0000 0.2673702  3.5168 -2.0527  4.9352 11.933  1.136  1.563  1.108  2.528  0.899  0.225  4.703
   7.0000 0.2795217  3.5186 -2.0161  4.9251 11.814  1.138  1.559  1.102  2.506  0.899  0.223  4.671
   7.0000 0.2904008  3.5210 -1.9825  4.9174 11.695  1.140  1.555  1.094  2.478  0.899  0.221  4.631
   7.0000 0.3033946  3.5229 -1.9465  4.9079 11.577  1.143  1.551  1.088  2.456  0.899  0.219  4.601
   7.0000 0.3145478  3.5246 -1.9152  4.8992 11.472  1.146  1.548  1.082  2.435  0.898  0.217  4.571
   7.0000 0.3251949  3.5266 -1.8800  4.8867 11.351  1.151  1.544  1.075  2.409  0.898  0.215  4.534
   7.0000 0.3368992  3.5290 -1.8464  4.8777 11.229  1.156  1.539  1.067  2.380  0.898  0.212  4.491
   7.0000 0.3480067  3.5314 -1.8135  4.8686 11.108  1.161  1.534  1.059  2.349  0.897  0.210  4.447
   7.0000 0.3589173  3.5338 -1.7809  4.8593 10.988  1.167  1.529  1.050  2.318  0.896  0.207  4.403
   7.0000 0.3691826  3.5364 -1.7494  4.8504 10.867  1.174  1.524  1.042  2.285  0.895  0.204  4.355
   7.0000 0.3793353  3.5390 -1.7179  4.8411 10.746  1.181  1.518  1.033  2.252  0.894  0.201  4.307
   7.0000 0.3889224  3.5418 -1.6875  4.8325 10.624  1.190  1.511  1.023  2.217  0.892  0.198  4.254
   7.0000 0.3984583  3.5445 -1.6571  4.8235 10.499  1.199  1.504  1.013  2.179  0.891  0.195  4.199
   7.0000 0.4076990  3.5473 -1.6273  4.8147 10.376  1.209  1.497  1.003  2.141  0.889  0.192  4.143
   7.0000 0.4166486  3.5501 -1.5979  4.8062 10.257  1.219  1.491  0.993  2.105  0.887  0.188  4.090
   7.0000 0.4254539  3.5530 -1.5689  4.7978 10.141  1.229  1.484  0.984  2.072  0.886  0.185  4.040
   7.0000 0.4340978  3.5559 -1.5402  4.7894 10.032  1.238  1.479  0.976  2.043  0.884  0.183  3.997
   7.0000 0.4425882  3.5588 -1.5119  4.7812  9.923  1.248  1.473  0.968  2.013  0.883  0.180  3.953
   7.0000 0.4509282  3.5618 -1.4838  4.7732  9.811  1.259  1.467  0.959  1.981  0.880  0.177  3.904
   7.0000 0.4591178  3.5648 -1.4561  4.7653  9.699  1.270  1.461  0.948  1.947  0.878  0.174  3.854
   7.0000 0.4671509  3.5678 -1.4288  4.7576  9.584  1.283  1.453  0.937  1.911  0.875  0.171  3.800
   7.0000 0.4750353  3.5709 -1.4018  4.7502  9.469  1.295  1.446  0.924  1.874  0.872  0.168  3.743
   7.0000 0.4828051  3.5740 -1.3752  4.7429  9.353  1.307  1.437  0.911  1.836  0.868  0.165  3.686
   7.0000 0.4904606  3.5771 -1.3488  4.7358  9.238  1.318  1.429  0.898  1.798  0.863  0.161  3.628
   7.0000 0.4980218  3.5803 -1.3226  4.7289  9.125  1.328  1.420  0.884  1.761  0.858  0.158  3.571
   7.0000 0.5055063  3.5834 -1.2967  4.7221  9.018  1.336  1.410  0.871  1.725  0.852  0.155  3.517
   7.0000 0.5129067  3.5866 -1.2711  4.7154  8.919  1.342  1.401  0.858  1.692  0.846  0.152  3.466
   7.0000 0.5202155  3.5898 -1.2456  4.7090  8.830  1.346  1.392  0.846  1.662  0.841  0.150  3.418
   7.0000 0.5274685  3.5930 -1.2204  4.7025  8.751  1.348  1.384  0.835  1.634  0.836  0.147  3.375
   7.0000 0.5346206  3.5962 -1.1954  4.6963  8.678  1.349  1.375  0.824  1.608  0.831  0.145  3.333
   7.0000 0.5415607  3.5995 -1.1710  4.6906  8.608  1.348  1.366  0.814  1.582  0.825  0.143  3.292
   7.0000 0.5482320  3.6028 -1.1473  4.6856  8.542  1.346  1.357  0.804  1.558  0.820  0.141  3.255
   7.0000 0.5547558  3.6062 -1.1241  4.6809  8.475  1.344  1.348  0.795  1.536  0.815  0.139  3.219
   7.0000 0.5612803  3.6095 -1.1008  4.6762  8.404  1.341  1.340  0.786  1.516  0.810  0.137  3.186
   7.0000 0.5678518  3.6129 -1.0776  4.6713  8.332  1.337  1.332  0.778  1.497  0.806  0.135  3.154
   7.0000 0.5743352  3.6163 -1.0545  4.6667  8.257  1.333  1.324  0.771  1.479  0.801  0.134  3.125
   7.0000 0.5806379  3.6197 -1.0320  4.6626  8.179  1.328  1.317  0.763  1.462  0.797  0.133  3.097
   7.0000 0.5867216  3.6231 -1.0101  4.6590  8.101  1.322  1.309  0.756  1.444  0.792  0.131  3.068
   7.0000 0.5926893  3.6266 -0.9886  4.6557  8.023  1.316  1.301  0.748  1.427  0.787  0.130  3.038
   7.0000 0.5986677  3.6301 -0.9671  4.6525  7.944  1.309  1.292  0.740  1.408  0.782  0.128  3.007
   7.0000 0.6047315  3.6335 -0.9454  4.6490  7.864  1.301  1.282  0.731  1.388  0.776  0.126  2.973
   7.0000 0.6108184  3.6370 -0.9236  4.6454  7.781  1.290  1.271  0.722  1.367  0.770  0.125  2.937
   7.0000 0.6168736  3.6404 -0.9021  4.6420  7.699  1.276  1.258  0.712  1.344  0.762  0.123  2.897
   7.0000 0.6228483  3.6439 -0.8807  4.6388  7.618  1.260  1.245  0.701  1.320  0.754  0.121  2.856
   7.0000 0.6287475  3.6474 -0.8597  4.6358  7.537  1.243  1.231  0.689  1.295  0.746  0.118  2.812
   7.0000 0.6346479  3.6509 -0.8386  4.6328  7.457  1.224  1.215  0.678  1.270  0.737  0.116  2.768
   7.0000 0.6406192  3.6544 -0.8175  4.6297  7.377  1.203  1.200  0.666  1.246  0.728  0.114  2.724
   7.0000 0.6466559  3.6579 -0.7962  4.6265  7.297  1.180  1.184  0.655  1.222  0.718  0.112  2.680
   7.0000 0.6527401  3.6614 -0.7749  4.6231  7.218  1.157  1.169  0.644  1.198  0.709  0.110  2.637
   7.0000 0.6588964  3.6648 -0.7534  4.6196  7.140  1.132  1.153  0.633  1.174  0.699  0.108  2.593
   7.0000 0.6651644  3.6683 -0.7316  4.6157  7.061  1.105  1.137  0.622  1.151  0.689  0.107  2.550
   7.0000 0.6715431  3.6717 -0.7096  4.6116  6.982  1.076  1.120  0.611  1.129  0.679  0.104  2.507
   7.0000 0.6779695  3.6752 -0.6874  4.6073  6.904  1.046  1.102  0.600  1.107  0.668  0.102  2.463
   7.0000 0.6843695  3.6786 -0.6654  4.6032  6.827  1.014  1.085  0.589  1.085  0.656  0.100  2.419
   7.0000 0.6907648  3.6821 -0.6435  4.5990  6.750  0.980  1.067  0.578  1.063  0.645  0.099  2.376
   7.0000 0.6972402  3.6855 -0.6213  4.5946  6.674  0.946  1.050  0.567  1.042  0.633  0.097  2.333
   7.0000 0.7038445  3.6889 -0.5988  4.5899  6.598  0.911  1.033  0.557  1.022  0.622  0.096  2.293
   7.0000 0.7105478  3.6923 -0.5761  4.5848  6.523  0.876  1.015  0.547  1.003  0.611  0.094  2.252
   7.0000 0.7173211  3.6957 -0.5531  4.5795  6.447  0.841  0.998  0.537  0.984  0.600  0.092  2.212
   7.0000 0.7242074  3.6990 -0.5299  4.5739  6.371  0.806  0.981  0.528  0.966  0.589  0.090  2.173
   7.0000 0.7312535  3.7023 -0.5063  4.5677  6.296  0.772  0.965  0.518  0.949  0.578  0.088  2.135
   7.0000 0.7382238  3.7057 -0.4828  4.5617  6.221  0.737  0.949  0.508  0.932  0.567  0.087  2.097
   7.0000 0.7448428  3.7091 -0.4602  4.5566  6.149  0.703  0.932  0.499  0.915  0.556  0.085  2.059
   7.0000 0.7511823  3.7125 -0.4383  4.5522  6.079  0.669  0.915  0.489  0.898  0.545  0.084  2.021
   7.0000 0.7576659  3.7160 -0.4160  4.5474  6.009  0.635  0.897  0.481  0.882  0.534  0.082  1.984
   7.0000 0.7647484  3.7193 -0.3921  4.5407  5.935  0.604  0.881  0.472  0.867  0.524  0.081  1.949
   7.0000 0.7723946  3.7225 -0.3667  4.5324  5.859  0.575  0.866  0.463  0.852  0.514  0.079  1.916
   7.0000 0.7801911  3.7256 -0.3407  4.5234  5.782  0.546  0.851  0.455  0.838  0.505  0.077  1.883
   7.0000 0.7879525  3.7288 -0.3147  4.5143  5.706  0.519  0.836  0.447  0.824  0.496  0.076  1.851
   7.0000 0.7958074  3.7319 -0.2884  4.5048  5.630  0.492  0.822  0.439  0.811  0.487  0.074  1.820
   7.0000 0.8037772  3.7350 -0.2617  4.4947  5.553  0.466  0.807  0.432  0.798  0.478  0.074  1.789
   7.0000 0.8118480  3.7380 -0.2345  4.4841  5.475  0.442  0.793  0.425  0.786  0.469  0.073  1.759
   7.0000 0.8200988  3.7410 -0.2066  4.4725  5.397  0.419  0.779  0.418  0.774  0.461  0.071  1.730
   7.0000 0.8285455  3.7439 -0.1780  4.4600  5.317  0.397  0.765  0.411  0.763  0.453  0.070  1.703
   7.0000 0.8371307  3.7468 -0.1487  4.4465  5.236  0.377  0.751  0.404  0.752  0.445  0.069  1.676
   7.0000 0.8458317  3.7495 -0.1188  4.4323  5.154  0.358  0.739  0.397  0.741  0.437  0.068  1.649
   7.0000 0.8546835  3.7523 -0.0883  4.4171  5.070  0.339  0.726  0.391  0.731  0.430  0.066  1.624
   7.0000 0.8637378  3.7549 -0.0569  4.4007  4.985  0.322  0.715  0.385  0.721  0.422  0.065  1.600
   7.0000 0.8731150  3.7574 -0.0246  4.3831  4.899  0.306  0.703  0.379  0.711  0.416  0.064  1.577
   7.0000 0.8830761  3.7597  0.0091  4.3635  4.809  0.291  0.693  0.374  0.703  0.409  0.063  1.556
   7.0000 0.8938065  3.7617  0.0445  4.3416  4.716  0.278  0.683  0.369  0.695  0.404  0.062  1.537
   7.0000 0.9044057  3.7635  0.0810  4.3175  4.621  0.266  0.675  0.365  0.688  0.399  0.062  1.521
   7.0000 0.9144292  3.7652  0.1183  4.2916  4.524  0.255  0.667  0.361  0.682  0.395  0.061  1.505
   7.0000 0.9242691  3.7666  0.1566  4.2637  4.426  0.246  0.660  0.358  0.676  0.392  0.061  1.492
   7.0000 0.9337373  3.7678  0.1955  4.2340  4.326  0.238  0.654  0.355  0.672  0.389  0.060  1.481
   7.0000 0.9431509  3.7686  0.2355  4.2016  4.224  0.233  0.650  0.352  0.669  0.387  0.060  1.473
   7.0000 0.9524327  3.7689  0.2763  4.1660  4.121  0.231  0.649  0.351  0.668  0.386  0.060  1.471
   7.0000 0.9612142  3.7683  0.3167  4.1275  4.020  0.233  0.651  0.352  0.669  0.387  0.060  1.475
   7.0000 0.9691838  3.7670  0.3550  4.0873  3.926  0.240  0.657  0.354  0.674  0.391  0.060  1.486
   7.0000 0.9759043  3.7646  0.3882  4.0476  3.847  0.254  0.668  0.358  0.682  0.397  0.061  1.507
   7.0000 0.9811037  3.7614  0.4139  4.0116  3.789  0.273  0.683  0.364  0.693  0.405  0.063  1.534
   7.0000 0.9850713  3.7578  0.4326  3.9802  3.749  0.296  0.700  0.372  0.706  0.414  0.065  1.567
   7.0000 0.9881171  3.7539  0.4452  3.9533  3.726  0.322  0.718  0.380  0.720  0.425  0.066  1.603
   7.0000 0.9903155  3.7499  0.4523  3.9311  3.718  0.350  0.737  0.388  0.735  0.436  0.067  1.640
   7.0000 0.9920770  3.7459  0.4558  3.9122  3.719  0.381  0.757  0.398  0.750  0.448  0.069  1.679
   7.0000 0.9934509  3.7418  0.4564  3.8958  3.729  0.412  0.777  0.407  0.766  0.460  0.071  1.718
   7.0000 0.9945926  3.7377  0.4551  3.8813  3.744  0.446  0.797  0.417  0.782  0.472  0.073  1.758
   7.0000 0.9955795  3.7336  0.4527  3.8678  3.763  0.481  0.818  0.426  0.799  0.484  0.075  1.799
   7.0000 0.9964356  3.7295  0.4498  3.8548  3.783  0.518  0.838  0.435  0.816  0.496  0.077  1.840
   7.0000 0.9972525  3.7255  0.4472  3.8414  3.804  0.557  0.858  0.445  0.833  0.508  0.079  1.881
   7.0000 0.9979977  3.7214  0.4454  3.8273  3.823  0.597  0.879  0.455  0.849  0.521  0.080  1.924
   7.0000 0.9987598  3.7173  0.4455  3.8112  3.839  0.639  0.900  0.465  0.867  0.534  0.082  1.967
   7.0000 0.9995256  3.7132  0.4483  3.7924  3.848  0.681  0.921  0.475  0.885  0.547  0.084  2.011
   7.0000 1.0003458  3.7092  0.4557  3.7694  3.847  0.724  0.942  0.485  0.903  0.559  0.086  2.054
   7.0000 1.0012537  3.7054  0.4695  3.7406  3.829  0.767  0.962  0.494  0.921  0.572  0.088  2.097
   7.0000 1.0022257  3.7019  0.4903  3.7062  3.792  0.807  0.980  0.503  0.937  0.584  0.090  2.136
   7.0000 1.0032303  3.6988  0.5176  3.6672  3.738  0.842  0.996  0.511  0.951  0.594  0.091  2.170
   7.0000 1.0042495  3.6964  0.5504  3.6251  3.667  0.871  1.009  0.517  0.962  0.602  0.093  2.198
   7.0000 1.0052318  3.6944  0.5859  3.5820  3.588  0.896  1.021  0.522  0.971  0.609  0.094  2.222
   7.0000 1.0061702  3.6927  0.6230  3.5385  3.503  0.917  1.031  0.526  0.979  0.615  0.095  2.241
   7.0000 1.0070607  3.6913  0.6612  3.4949  3.415  0.934  1.039  0.529  0.986  0.620  0.095  2.258
   7.0000 1.0078936  3.6898  0.6994  3.4513  3.326  0.952  1.046  0.533  0.992  0.625  0.096  2.274
   7.0000 1.0086817  3.6886  0.7383  3.4078  3.235  0.967  1.053  0.536  0.998  0.630  0.097  2.289
   7.0000 1.0094238  3.6872  0.7768  3.3642  3.145  0.983  1.061  0.539  1.004  0.634  0.097  2.304
   7.0000 1.0101231  3.6859  0.8155  3.3205  3.055  0.998  1.068  0.541  1.009  0.639  0.098  2.319
   7.0000 1.0107721  3.6845  0.8539  3.2769  2.966  1.014  1.075  0.545  1.016  0.644  0.099  2.335
   7.0000 1.0113738  3.6832  0.8924  3.2332  2.876  1.030  1.083  0.548  1.022  0.649  0.100  2.351
   7.0000 1.0119295  3.6816  0.9302  3.1895  2.790  1.048  1.091  0.552  1.029  0.655  0.101  2.370
   7.0000 1.0124500  3.6802  0.9685  3.1458  2.701  1.065  1.099  0.556  1.036  0.660  0.101  2.387
   7.0000 1.0129284  3.6786  1.0061  3.1020  2.616  1.084  1.108  0.560  1.044  0.666  0.102  2.407
   7.0000 1.0133676  3.6770  1.0434  3.0583  2.531  1.103  1.117  0.564  1.052  0.672  0.103  2.427
   7.0000 1.0137773  3.6754  1.0810  3.0145  2.446  1.121  1.126  0.568  1.060  0.678  0.103  2.447
   7.0000 1.0141498  3.6736  1.1176  2.9708  2.364  1.140  1.135  0.573  1.069  0.684  0.105  2.469
